order_id,user_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,order_status
30409,14527,20246,2025-12-19,1,56587.73,0,56587.73,Completed
30410,10500,20491,2025-04-17,1,5969.84,15,5074.36,Completed
30411,13870,20058,2025-09-06,1,49609.4,0,49609.4,Returned
30412,14393,20140,2025-02-27,3,50395.68,15,128508.98,Cancelled
30413,12231,20480,2025-10-14,2,7620.36,0,15240.72,Completed
30414,13629,20325,2026-06-18,2,51351.3,0,102702.6,Completed
30415,11430,20362,2025-02-14,3,9893.24,5,28195.73,Completed
30416,10527,20490,2025-10-13,2,34083.17,20,54533.07,Cancelled
30417,11809,20243,2026-03-04,1,38910.86,0,38910.86,Completed
30418,11211,20485,2025-03-23,1,51798.14,15,44028.42,Completed
30419,13948,20421,2026-01-20,1,18291.75,0,18291.75,Completed
30420,11049,20409,2025-06-24,2,11740.61,15,19959.04,Completed
30421,14395,20324,2026-06-23,3,3727.5,20,8946.0,Completed
30422,14669,20408,2025-06-05,5,11380.82,0,56904.1,Completed
30423,11155,20292,2025-12-10,5,9201.12,20,36804.48,Completed
30424,10676,20250,2025-07-21,1,2051.89,15,1744.11,Completed
30425,13039,20130,2026-07-04,5,17338.99,0,86694.95,Pending
30426,13279,20291,2025-03-16,3,36790.04,10,99333.11,Completed
30427,12286,20125,2026-03-08,3,4945.21,0,14835.63,Completed
30428,12240,20356,2026-02-19,2,51522.87,5,97893.45,Completed
30429,11052,20264,2025-09-07,4,2420.17,25,7260.51,Completed
30430,13179,20201,2026-03-03,5,3531.72,15,15009.81,Completed
30431,13295,20284,2026-02-17,2,23484.85,15,39924.24,Returned
30432,10429,20188,2025-11-23,1,23855.17,15,20276.89,Completed
30433,12132,20438,2026-07-14,2,22855.73,20,36569.17,Completed
30434,10498,20382,2025-05-03,2,5063.16,0,10126.32,Completed
30435,12285,20360,2025-03-03,5,56113.73,20,224454.92,Completed
30436,13867,20044,2026-08-14,1,31209.42,0,31209.42,Completed
30437,10851,20010,2026-07-31,1,46150.46,15,39227.89,Completed
30438,12660,20005,2025-02-24,1,13045.38,0,13045.38,Cancelled
30439,12892,20357,2026-07-08,2,24392.64,0,48785.28,Completed
30440,11059,20376,2026-04-25,2,5903.82,0,11807.64,Completed
30441,12145,20175,2026-02-20,3,22495.2,0,67485.6,Cancelled
30442,13305,20159,2026-05-29,1,8492.07,0,8492.07,Completed
30443,12573,20244,2025-06-15,2,2741.98,10,4935.56,Completed
30444,11782,20029,2026-08-11,1,71292.57,10,64163.31,Completed
30445,10489,20387,2025-02-19,2,68423.89,25,102635.84,Completed
30446,10404,20154,2025-09-27,1,13085.12,10,11776.61,Returned
30447,14870,20095,2026-05-06,1,30025.05,20,24020.04,Completed
30448,10403,20002,2026-02-03,2,22300.56,0,44601.12,Completed
30449,13658,20335,2026-06-27,4,16431.66,0,65726.64,Completed
30450,11802,20461,2026-01-26,5,2425.19,5,11519.65,Completed
30451,10184,20092,2026-05-15,2,21596.33,5,41033.03,Completed
30452,14991,20056,2025-07-02,1,57939.77,20,46351.82,Completed
30453,13640,20236,2026-06-08,2,19188.67,0,38377.34,Completed
30454,11517,20398,2025-08-15,1,1337.35,0,1337.35,Completed
30455,14157,20332,2026-01-20,1,8506.08,0,8506.08,Completed
30456,11709,20015,2026-04-27,1,60382.68,10,54344.41,Completed
30457,13694,20085,2025-02-01,3,25176.19,20,60422.86,Completed
30458,11948,20380,2025-06-30,2,1141.81,5,2169.44,Completed
30459,14242,20374,2026-01-22,1,73102.12,15,62136.8,Pending
30460,11550,20254,2025-09-23,1,48972.96,15,41627.02,Completed
30461,14279,20221,2025-06-28,4,22247.55,0,88990.2,Completed
30462,14411,20249,2026-02-16,1,6612.26,5,6281.65,Completed
30463,13949,20045,2025-12-20,2,12203.95,15,20746.72,Completed
30464,14755,20483,2025-05-29,2,9326.47,20,14922.35,Cancelled
30465,12792,20303,2025-06-26,3,42011.85,0,126035.55,Completed
30466,10996,20020,2025-04-19,2,72309.85,20,115695.76,Completed
30467,12857,20124,2025-02-24,3,6389.79,0,19169.37,Completed
30468,10652,20146,2025-02-28,1,52006.39,10,46805.75,Completed
30469,10893,20230,2025-12-17,1,30639.16,20,24511.33,Cancelled
30470,12837,20335,2025-05-23,4,16431.66,5,62440.31,Completed
30471,12003,20061,2025-05-18,1,5414.71,15,4602.5,Completed
30472,11065,20121,2026-06-08,4,56463.12,0,225852.48,Completed
30473,12431,20256,2025-12-05,1,57252.68,15,48664.78,Completed
30474,10169,20204,2025-02-18,5,23854.66,20,95418.64,Completed
30475,10171,20482,2025-02-06,1,76314.95,0,76314.95,Cancelled
30476,13690,20005,2025-02-18,5,13045.38,0,65226.9,Returned
30477,10739,20314,2025-07-27,1,9749.06,0,9749.06,Completed
30478,13528,20337,2026-03-09,1,37718.25,0,37718.25,Completed
30479,13563,20077,2025-01-03,1,23515.41,20,18812.33,Returned
30480,11318,20316,2025-11-18,2,1667.5,0,3335.0,Completed
30481,11288,20141,2026-07-12,2,29886.14,5,56783.67,Completed
30482,12295,20100,2026-08-04,5,66603.48,0,333017.4,Completed
30483,14244,20208,2025-04-14,3,39933.16,10,107819.53,Completed
30484,14037,20296,2026-05-05,2,48535.51,0,97071.02,Completed
30485,14537,20195,2025-05-27,4,4460.83,20,14274.66,Cancelled
30486,14458,20180,2025-01-18,5,59510.57,20,238042.28,Completed
30487,12270,20258,2025-08-07,5,9204.59,5,43721.8,Returned
30488,10658,20473,2025-08-12,4,6921.15,25,20763.45,Completed
30489,14204,20437,2025-09-15,1,52112.5,0,52112.5,Completed
30490,13202,20195,2025-09-25,1,4460.83,10,4014.75,Completed
30491,10576,20139,2026-06-29,1,44522.93,0,44522.93,Cancelled
30492,10300,20011,2026-01-28,2,50954.17,0,101908.34,Completed
30493,13507,20266,2026-07-24,3,58721.88,10,158549.08,Completed
30494,11893,20028,2025-10-01,3,10342.53,0,31027.59,Completed
30495,10224,20119,2025-02-19,1,13411.48,10,12070.33,Returned
30496,13649,20395,2026-06-26,2,12072.12,0,24144.24,Completed
30497,12742,20497,2025-12-29,4,2682.37,10,9656.53,Completed
30498,11859,20249,2026-08-03,2,6612.26,15,11240.84,Cancelled
30499,13695,20007,2025-11-08,1,9033.05,0,9033.05,Completed
30500,12298,20413,2025-10-21,2,84454.71,15,143573.01,Pending
30501,14337,20449,2025-08-30,3,24819.43,5,70735.38,Completed
30502,12865,20436,2026-08-26,4,6728.2,20,21530.24,Cancelled
30503,13545,20143,2026-04-07,1,69337.91,15,58937.22,Completed
30504,11700,20007,2025-09-01,2,9033.05,20,14452.88,Completed
30505,13335,20452,2026-08-01,2,85569.19,0,171138.38,Completed
30506,12063,20055,2026-06-05,1,4048.14,10,3643.33,Cancelled
30507,10665,20387,2025-09-26,1,68423.89,5,65002.7,Completed
30508,10496,20020,2026-06-13,3,72309.85,5,206083.07,Completed
30509,11465,20380,2026-02-12,4,1141.81,20,3653.79,Completed
30510,14646,20003,2025-11-11,2,67029.82,0,134059.64,Returned
30511,12085,20413,2025-07-08,1,84454.71,0,84454.71,Completed
30512,13706,20020,2026-05-06,1,72309.85,10,65078.87,Completed
30513,10436,20266,2025-02-16,5,58721.88,15,249567.99,Completed
30514,12341,20445,2025-01-04,1,58884.65,25,44163.49,Returned
30515,14397,20227,2026-02-24,2,57878.41,25,86817.62,Returned
30516,11698,20346,2025-05-10,1,32104.06,0,32104.06,Completed
30517,14012,20350,2026-02-01,1,22167.77,15,18842.6,Cancelled
30518,11047,20218,2026-05-02,5,2192.54,20,8770.16,Completed
30519,12398,20165,2025-08-28,5,769.2,0,3846.0,Completed
30520,11090,20340,2026-02-12,5,10449.1,0,52245.5,Completed
30521,11419,20051,2025-05-06,2,12996.32,25,19494.48,Completed
30522,13022,20373,2025-11-22,1,13680.29,0,13680.29,Completed
30523,13049,20170,2026-04-18,1,40566.33,0,40566.33,Completed
30524,10570,20457,2025-11-08,1,17953.93,10,16158.54,Completed
30525,10029,20459,2025-04-16,2,7093.7,25,10640.55,Returned
30526,13155,20353,2026-07-19,2,58753.63,0,117507.26,Completed
30527,13507,20030,2025-01-09,1,3459.97,15,2940.97,Completed
30528,10641,20478,2025-05-24,1,70965.69,0,70965.69,Completed
30529,13205,20244,2025-04-15,2,2741.98,0,5483.96,Completed
30530,14211,20045,2025-12-28,4,12203.95,25,36611.85,Completed
30531,14776,20215,2025-11-12,5,72763.18,5,345625.1,Completed
30532,14177,20356,2026-01-27,1,51522.87,10,46370.58,Completed
30533,11986,20408,2025-05-28,4,11380.82,0,45523.28,Cancelled
30534,12655,20415,2025-11-06,1,53657.74,15,45609.08,Completed
30535,14817,20023,2026-05-24,1,22697.97,10,20428.17,Completed
30536,14032,20053,2025-08-22,1,2418.21,20,1934.57,Cancelled
30537,14168,20042,2026-05-01,1,19184.87,25,14388.65,Completed
30538,12030,20164,2025-09-01,3,5667.77,5,16153.14,Completed
30539,10474,20104,2026-02-10,1,77336.07,20,61868.86,Cancelled
30540,10171,20369,2026-01-20,2,22853.33,0,45706.66,Completed
30541,12088,20162,2026-07-16,5,18139.81,0,90699.05,Completed
30542,13245,20341,2026-04-05,3,38918.16,15,99241.31,Completed
30543,12472,20154,2025-10-25,1,13085.12,0,13085.12,Pending
30544,11246,20327,2026-03-24,2,3726.26,20,5962.02,Completed
30545,10798,20409,2026-05-21,4,11740.61,25,35221.83,Completed
30546,13747,20003,2025-07-28,1,67029.82,5,63678.33,Completed
30547,12498,20373,2025-06-17,1,13680.29,0,13680.29,Completed
30548,14741,20043,2025-07-13,5,7715.25,25,28932.19,Cancelled
30549,10322,20466,2025-05-13,1,4587.15,10,4128.43,Cancelled
30550,13935,20390,2026-08-15,2,87396.47,15,148574.0,Returned
30551,13896,20054,2025-11-06,1,14664.53,20,11731.62,Completed
30552,11069,20308,2025-01-03,5,7148.24,10,32167.08,Completed
30553,10324,20494,2026-08-12,2,74654.74,0,149309.48,Completed
30554,13333,20013,2025-05-28,1,12939.3,0,12939.3,Cancelled
30555,12668,20450,2026-01-03,3,23361.13,10,63075.05,Cancelled
30556,12095,20112,2025-06-29,3,1086.07,15,2769.48,Completed
30557,10645,20056,2026-01-16,1,57939.77,5,55042.78,Completed
30558,13845,20104,2025-04-16,1,77336.07,15,65735.66,Completed
30559,11712,20175,2025-02-28,4,22495.2,0,89980.8,Completed
30560,12681,20461,2026-01-03,3,2425.19,0,7275.57,Completed
30561,10841,20449,2025-04-09,3,24819.43,15,63289.55,Completed
30562,10303,20322,2025-08-08,5,4369.14,20,17476.56,Completed
30563,13262,20068,2026-06-28,4,10012.82,25,30038.46,Returned
30564,14868,20013,2026-03-09,2,12939.3,0,25878.6,Completed
30565,13761,20286,2025-11-14,1,11817.08,0,11817.08,Returned
30566,12625,20492,2026-03-03,5,40005.07,20,160020.28,Completed
30567,14960,20332,2026-05-05,1,8506.08,25,6379.56,Completed
30568,10336,20161,2025-12-16,1,10154.15,20,8123.32,Completed
30569,11879,20166,2026-05-08,5,57217.1,0,286085.5,Returned
30570,13292,20299,2025-12-26,2,17314.01,15,29433.82,Completed
30571,11853,20368,2025-02-04,1,4668.24,10,4201.42,Completed
30572,14756,20354,2025-02-08,5,20099.06,10,90445.77,Completed
30573,12001,20259,2026-06-03,5,78491.23,0,392456.15,Cancelled
30574,14708,20043,2026-01-29,2,7715.25,0,15430.5,Completed
30575,15000,20329,2025-11-03,1,62105.85,25,46579.39,Completed
30576,12130,20199,2026-05-06,2,13355.43,0,26710.86,Completed
30577,10969,20132,2025-11-13,5,51883.06,5,246444.53,Completed
30578,11957,20092,2025-02-28,4,21596.33,20,69108.26,Completed
30579,12526,20490,2026-01-28,2,34083.17,0,68166.34,Completed
30580,12347,20032,2025-12-28,4,4918.79,10,17707.64,Completed
30581,10750,20257,2025-12-26,1,11593.33,25,8695.0,Completed
30582,12744,20397,2025-01-23,2,15024.19,20,24038.7,Returned
30583,11300,20036,2025-06-23,2,6771.67,0,13543.34,Completed
30584,10304,20282,2025-04-03,3,7179.07,0,21537.21,Cancelled
30585,12916,20205,2025-02-25,2,1765.69,20,2825.1,Completed
30586,14066,20150,2026-01-06,2,53772.98,10,96791.36,Completed
30587,13345,20344,2025-09-24,1,25682.64,10,23114.38,Returned
30588,10036,20139,2025-02-22,2,44522.93,15,75688.98,Returned
30589,14518,20281,2025-06-20,2,31443.43,0,62886.86,Completed
30590,13550,20335,2025-08-15,5,16431.66,0,82158.3,Completed
30591,12386,20173,2025-10-12,1,42146.84,0,42146.84,Completed
30592,14724,20164,2026-05-26,1,5667.77,0,5667.77,Completed
30593,11434,20102,2026-03-09,2,1493.77,5,2838.16,Returned
30594,14559,20290,2025-08-06,1,7416.17,10,6674.55,Returned
30595,10081,20418,2026-08-16,1,56303.91,0,56303.91,Completed
30596,11503,20288,2026-08-26,2,1198.26,15,2037.04,Completed
30597,14516,20102,2025-02-01,4,1493.77,10,5377.57,Completed
30598,13512,20153,2026-02-02,4,11803.03,0,47212.12,Completed
30599,12943,20451,2026-05-21,2,2344.21,0,4688.42,Completed
30600,10795,20500,2026-04-22,3,4532.05,25,10197.11,Returned
30601,11731,20443,2025-07-29,1,64349.32,15,54696.92,Cancelled
30602,10184,20121,2026-01-29,4,56463.12,0,225852.48,Completed
30603,14654,20057,2026-05-28,2,16824.2,0,33648.4,Completed
30604,11172,20107,2025-05-04,2,17658.79,20,28254.06,Completed
30605,12043,20239,2026-02-09,1,8050.98,10,7245.88,Pending
30606,11288,20413,2025-12-13,4,84454.71,10,304036.96,Returned
30607,13677,20021,2026-04-23,1,8509.16,0,8509.16,Completed
30608,14936,20073,2025-03-08,5,3546.17,15,15071.22,Completed
30609,13561,20341,2026-01-20,1,38918.16,0,38918.16,Returned
30610,11883,20021,2026-08-18,5,8509.16,0,42545.8,Completed
30611,10282,20455,2026-02-06,5,14151.15,10,63680.18,Completed
30612,14711,20431,2025-03-19,3,48035.17,0,144105.51,Completed
30613,12250,20416,2026-04-15,3,25074.94,20,60179.86,Completed
30614,14670,20406,2026-08-05,4,5226.97,5,19862.49,Completed
30615,10417,20298,2025-02-28,2,9022.71,5,17143.15,Completed
30616,10317,20011,2025-11-23,2,50954.17,5,96812.92,Completed
30617,13300,20058,2025-11-24,2,49609.4,5,94257.86,Completed
30618,12964,20354,2025-03-11,2,20099.06,0,40198.12,Completed
30619,11092,20462,2026-06-09,3,21188.14,0,63564.42,Cancelled
30620,12845,20240,2026-03-06,1,33006.9,5,31356.56,Completed
30621,13886,20297,2026-05-01,1,4261.36,20,3409.09,Pending
30622,10677,20086,2025-07-16,1,2712.89,0,2712.89,Completed
30623,11125,20409,2026-03-14,2,11740.61,15,19959.04,Completed
30624,12291,20144,2025-06-16,4,5495.55,0,21982.2,Completed
30625,11114,20225,2026-05-01,2,33425.01,5,63507.52,Completed
30626,11973,20194,2025-11-28,3,66109.47,15,168579.15,Completed
30627,12949,20103,2025-10-15,1,11397.7,0,11397.7,Cancelled
30628,14223,20364,2026-07-01,1,9536.46,0,9536.46,Completed
30629,14715,20498,2025-11-17,2,12320.93,0,24641.86,Pending
30630,14930,20326,2026-06-11,5,28476.01,0,142380.05,Completed
30631,11423,20162,2025-11-15,4,18139.81,10,65303.32,Completed
30632,13374,20302,2026-06-05,2,53718.24,20,85949.18,Cancelled
30633,10756,20048,2026-06-27,5,17506.74,5,83157.02,Pending
30634,13769,20234,2025-06-01,2,88723.86,15,150830.56,Completed
30635,14872,20293,2025-06-07,1,16657.92,10,14992.13,Completed
30636,13837,20022,2025-09-01,1,2733.06,0,2733.06,Completed
30637,13973,20336,2026-06-13,1,19678.69,0,19678.69,Completed
30638,14169,20135,2026-07-22,1,3167.92,10,2851.13,Completed
30639,14475,20175,2026-08-02,4,22495.2,20,71984.64,Completed
30640,12993,20333,2025-01-02,3,19641.38,0,58924.14,Completed
30641,10492,20369,2025-11-03,1,22853.33,0,22853.33,Completed
30642,10684,20498,2025-12-27,1,12320.93,0,12320.93,Completed
30643,11976,20242,2025-05-07,2,16510.85,0,33021.7,Completed
30644,10304,20017,2026-05-23,3,23627.97,10,63795.52,Completed
30645,13998,20259,2026-01-11,1,78491.23,0,78491.23,Completed
30646,11953,20396,2025-05-18,1,9183.92,25,6887.94,Completed
30647,13570,20198,2026-07-07,4,5709.53,20,18270.5,Completed
30648,14005,20076,2025-03-12,3,24939.46,5,71077.46,Cancelled
30649,11261,20203,2026-08-16,5,8822.21,15,37494.39,Completed
30650,11031,20233,2025-10-23,3,41120.43,0,123361.29,Completed
30651,14352,20275,2025-06-14,3,35888.94,5,102283.48,Completed
30652,11195,20159,2026-06-25,2,8492.07,10,15285.73,Completed
30653,13360,20115,2026-05-09,3,3792.2,15,9670.11,Completed
30654,10234,20258,2025-06-21,4,9204.59,0,36818.36,Pending
30655,12921,20237,2025-04-04,4,28774.03,20,92076.9,Completed
30656,11719,20096,2026-03-15,2,70256.1,10,126460.98,Completed
30657,10493,20128,2026-01-20,1,8184.89,25,6138.67,Cancelled
30658,13283,20274,2025-07-05,2,16265.66,0,32531.32,Returned
30659,12015,20311,2025-01-03,1,21495.21,0,21495.21,Completed
30660,14325,20260,2025-04-28,1,3742.84,0,3742.84,Completed
30661,10345,20406,2026-08-01,1,5226.97,20,4181.58,Completed
30662,10265,20376,2026-02-06,1,5903.82,0,5903.82,Returned
30663,13576,20334,2025-11-17,1,73508.12,10,66157.31,Completed
30664,14840,20078,2026-03-27,2,51364.35,0,102728.7,Completed
30665,11673,20485,2026-02-22,5,51798.14,0,258990.7,Completed
30666,13648,20349,2025-07-27,2,5456.2,15,9275.54,Cancelled
30667,10429,20499,2025-03-30,2,38068.6,20,60909.76,Completed
30668,13163,20290,2025-01-10,5,7416.17,0,37080.85,Completed
30669,12911,20176,2025-01-09,2,27448.58,0,54897.16,Cancelled
30670,10454,20127,2025-07-28,2,8020.46,0,16040.92,Completed
30671,10349,20198,2025-08-30,3,5709.53,0,17128.59,Returned
30672,10422,20363,2025-11-10,1,21824.0,10,19641.6,Completed
30673,12763,20204,2026-04-15,5,23854.66,5,113309.64,Returned
30674,14782,20408,2026-06-08,1,11380.82,10,10242.74,Completed
30675,10582,20045,2025-09-19,1,12203.95,20,9763.16,Pending
30676,12663,20379,2026-04-20,1,79113.37,20,63290.7,Returned
30677,14259,20349,2025-08-23,3,5456.2,20,13094.88,Completed
30678,12352,20394,2025-03-02,3,16288.57,10,43979.14,Cancelled
30679,12367,20430,2026-08-22,4,4133.67,5,15707.95,Completed
30680,11030,20164,2025-01-13,3,5667.77,0,17003.31,Completed
30681,11325,20098,2025-07-16,2,2139.43,5,4064.92,Completed
30682,10101,20307,2025-11-30,1,7902.08,20,6321.66,Completed
30683,10416,20416,2025-08-21,2,25074.94,25,37612.41,Completed
30684,11384,20416,2026-02-17,3,25074.94,5,71463.58,Completed
30685,12434,20243,2026-07-30,1,38910.86,10,35019.77,Completed
30686,11044,20143,2025-03-04,4,69337.91,25,208013.73,Completed
30687,11747,20137,2025-04-12,5,18946.72,15,80523.56,Cancelled
30688,14492,20058,2026-04-27,5,49609.4,10,223242.3,Completed
30689,14444,20420,2025-03-08,1,12639.72,15,10743.76,Cancelled
30690,11289,20406,2026-07-16,2,5226.97,25,7840.46,Completed
30691,14861,20269,2025-02-27,1,9587.31,0,9587.31,Completed
30692,14140,20169,2026-06-06,2,89409.02,20,143054.43,Cancelled
30693,14171,20108,2026-04-16,2,16797.43,0,33594.86,Cancelled
30694,14149,20462,2026-08-11,1,21188.14,0,21188.14,Completed
30695,13955,20410,2025-10-28,4,74927.52,5,284724.58,Completed
30696,10038,20376,2025-06-16,4,5903.82,10,21253.75,Returned
30697,10766,20384,2025-05-11,1,53057.35,15,45098.75,Pending
30698,13878,20445,2026-01-29,2,58884.65,10,105992.37,Completed
30699,12465,20044,2025-02-12,5,31209.42,0,156047.1,Cancelled
30700,14807,20473,2026-04-14,1,6921.15,0,6921.15,Completed
30701,14844,20086,2025-05-23,4,2712.89,10,9766.4,Completed
30702,12892,20286,2026-02-01,3,11817.08,5,33678.68,Returned
30703,10116,20077,2026-08-03,1,23515.41,0,23515.41,Completed
30704,10279,20242,2025-05-21,1,16510.85,5,15685.31,Completed
30705,10454,20224,2025-03-15,2,6806.8,0,13613.6,Completed
30706,13214,20421,2025-11-04,2,18291.75,10,32925.15,Completed
30707,14704,20314,2025-07-14,3,9749.06,15,24860.1,Completed
30708,14465,20339,2025-10-18,2,3783.87,0,7567.74,Completed
30709,14466,20163,2026-06-21,2,22553.39,10,40596.1,Completed
30710,10301,20122,2025-02-15,5,2297.99,0,11489.95,Completed
30711,10717,20177,2026-05-05,2,28276.6,0,56553.2,Completed
30712,11376,20187,2025-04-26,1,18470.39,20,14776.31,Completed
30713,10195,20244,2025-07-20,3,2741.98,5,7814.64,Cancelled
30714,11329,20221,2026-08-14,1,22247.55,5,21135.17,Completed
30715,14354,20135,2025-05-19,4,3167.92,0,12671.68,Completed
30716,11980,20035,2025-08-25,3,6929.32,10,18709.16,Completed
30717,11558,20167,2025-06-11,1,17070.06,0,17070.06,Completed
30718,13125,20262,2026-03-26,1,57010.97,5,54160.42,Completed
30719,14883,20334,2026-04-18,2,73508.12,5,139665.43,Completed
30720,10529,20220,2025-06-22,4,45843.65,10,165037.14,Completed
30721,10498,20065,2025-05-18,5,14781.18,20,59124.72,Completed
30722,11811,20110,2026-02-02,3,30516.08,0,91548.24,Completed
30723,12846,20341,2025-01-03,1,38918.16,0,38918.16,Completed
30724,12126,20411,2025-05-07,3,66565.85,0,199697.55,Completed
30725,10320,20470,2025-06-15,2,24690.27,5,46911.51,Completed
30726,13364,20395,2025-02-13,2,12072.12,20,19315.39,Completed
30727,12570,20009,2026-06-01,1,10655.71,20,8524.57,Completed
30728,13387,20394,2025-06-08,1,16288.57,5,15474.14,Completed
30729,14710,20182,2025-10-31,1,70833.73,20,56666.98,Completed
30730,14726,20043,2025-02-26,1,7715.25,5,7329.49,Completed
30731,12717,20120,2025-02-13,1,56209.34,15,47777.94,Completed
30732,13339,20306,2026-07-23,1,34373.54,15,29217.51,Completed
30733,10245,20113,2026-04-18,1,39835.11,25,29876.33,Completed
30734,12720,20430,2025-01-09,3,4133.67,5,11780.96,Completed
30735,10870,20319,2025-08-26,1,2873.43,5,2729.76,Completed
30736,11460,20433,2026-05-08,1,27250.58,25,20437.94,Completed
30737,14110,20254,2025-12-23,3,48972.96,5,139572.94,Completed
30738,10671,20231,2025-11-11,2,36787.31,25,55180.96,Completed
30739,14737,20479,2026-06-06,4,6128.15,0,24512.6,Completed
30740,10686,20480,2025-04-28,4,7620.36,15,25909.22,Completed
